epoch,train_loss,train_accuracy,val_loss,val_accuracy,lr,epoch_seconds,elapsed_seconds
75,0.05308699544270833,0.9821333333333333,0.31851435546875,0.9128,0.06309057881426232,3.017491569276899,157.52888395125046
76,0.04678259548611111,0.9842444444444445,,,0.05857864376269057,1.7339326599612832,159.26287362817675
77,0.04317279459635417,0.9855333333333334,,,0.054206274515717794,1.738023647107184,161.00095211854205
78,0.035304305013020836,0.9890666666666666,,,0.04997778607390813,1.7420766530558467,162.74308420531452
79,0.03468493381076389,0.9885333333333334,,,0.04589735144484222,1.7476195581257343,164.49075768422335
80,0.026563639322916666,0.9915333333333334,0.266630712890625,0.9254,0.04196899752486196,2.9903313047252595,167.48114453442395
81,0.020942762586805556,0.9942888888888889,,,0.03819660112501057,1.733909135684371,169.2151150056161
82,0.016637882486979165,0.9958,,,0.03458388514508769,1.7491857009008527,170.96435690158978
83,0.01381683349609375,0.9964,,,0.031134414899597056,1.739990453235805,172.7044009543024
84,0.011328880479600694,0.9969111111111111,,,0.027851594599211275,1.7436807760968804,174.4481650684029
85,0.00930747545030382,0.9976666666666667,0.257350048828125,0.93,0.024738663991227306,2.932642909232527,177.3808624302037
86,0.006838323296440972,0.9984666666666666,,,0.02179869516232646,1.735989554785192,179.1169096431695
87,0.005498653496636285,0.9990222222222223,,,0.019034589506796144,1.739265430252999,180.85622959630564
88,0.004222769165039063,0.9993777777777778,,,0.01644907486320383,1.7386648817919195,182.5949504636228
89,0.003960065714518229,0.9993777777777778,,,0.01404470282234974,1.7508965753950179,184.34590134117752
90,0.0034074615478515624,0.9996222222222222,0.233295068359375,0.9368,0.011823846209154918,3.025412001181394,187.3713652691804
91,0.003547014363606771,0.9994666666666666,,,0.009788696740969301,1.7318306500092149,189.10325438017026
92,0.0026427968343098957,0.9998444444444444,,,0.007941262864611415,1.7438175329007208,190.8471274585463
93,0.002878323703342014,0.9997333333333334,,,0.0062833677742738115,1.7436108463443816,192.59079194441438
94,0.002697258504231771,0.9997111111111111,,,0.004816647612250539,1.7402641880325973,194.33111247746274
95,0.002598495652940538,0.9997555555555555,0.2269545654296875,0.938,0.0035425498542622585,2.9632392898201942,197.2944073015824
96,0.002803347439236111,0.9995777777777778,,,0.0024623318809724698,1.7384024788625538,199.0328932972625
97,0.0026544786241319445,0.9998,,,0.0015770597371044482,1.7416047458536923,200.77455189451575
98,0.002364951409233941,0.9998666666666667,,,0.0008876070793840014,1.7496699909679592,202.52427703840658
99,0.0024641879611545137,0.9998444444444444,,,0.0003946543143456885,1.7413209918886423,204.26565221324563
100,0.002373240661621094,0.9998666666666667,0.22607900390625,0.9368,9.868792685368007e-05,1.8201160370372236,206.08582494640723
