epoch,train_loss,train_accuracy,val_loss,val_accuracy,lr,epoch_seconds,elapsed_seconds
26,0.4448717013888889,0.8470444444444445,,,0.3414213562373096,3.4576526330783963,108.1131232790649
27,0.4286559461805556,0.8518,,,0.33690942118573786,3.459801380056888,111.57297820877284
28,0.41519761284722223,0.8595777777777778,,,0.3322623730647305,3.413195164874196,114.98622816801071
29,0.4106305121527778,0.8576888888888888,,,0.32748479794973806,3.431374558713287,118.41765582608059
30,0.4003735677083333,0.8633333333333333,0.9163431640625,0.7288,0.32258141073059543,3.74342233967036,122.16113861091435
31,0.3898665798611111,0.8649333333333333,,,0.3175570504584948,3.5008223368786275,125.66202194197103
32,0.3804861545138889,0.8693333333333333,,,0.3124166755704263,3.4563427572138608,129.11841919180006
33,0.36904157986111114,0.8728888888888889,,,0.30716535899579944,3.466130147688091,132.58463393896818
34,0.36476514756944445,0.8752888888888889,,,0.3018082831500744,3.4215600569732487,136.00625244621187
35,0.3567134765625,0.8778666666666667,0.526646533203125,0.8218,0.2963507348203432,4.792578652035445,140.7988942959346
36,0.3453439019097222,0.8814888888888889,,,0.2907980999479095,3.5210003652609885,144.3199641420506
37,0.3397127170138889,0.8833777777777778,,,0.28515585831301465,3.380985119845718,147.70100198080763
38,0.3363132161458333,0.8856222222222222,,,0.27942957812695624,3.4211185360327363,151.12217527022585
39,0.3255277777777778,0.8886222222222222,,,0.2736249105369358,3.3765889019705355,154.4988181227818
40,0.31751453993055556,0.8924222222222222,0.520733935546875,0.8256,0.26774758404905846,4.873790032230318,159.37266218615696
41,0.31472100694444444,0.8907111111111111,,,0.26180339887498966,3.4312947490252554,162.8040145430714
42,0.30604444444444445,0.8944666666666666,,,0.25579822120784607,3.4542461587116122,166.25831243908033
43,0.3027151041666667,0.8959555555555555,,,0.2497379774329711,3.419272440019995,169.67763652605936
44,0.2951969184027778,0.8992222222222223,,,0.24362864827930872,3.5269604581408203,173.20465342979878
45,0.2812719401041667,0.9032222222222223,0.70832919921875,0.785,0.23747626291714513,3.764863827265799,176.9695980399847
46,0.2777226779513889,0.9039111111111111,,,0.23128689300804636,3.445956438779831,180.415622536093
47,0.26803172743055553,0.9088222222222222,,,0.22506664671286106,3.4535169759765267,183.86920086713508
48,0.26505748697916665,0.9082444444444444,,,0.218821662663703,3.445354654919356,187.31461797002703
49,0.2564968532986111,0.9112888888888889,,,0.21255810390586286,3.495294637978077,190.80997183918953
50,0.2491741970486111,0.9143555555555556,0.4946408203125,0.8362,0.2062821518156258,4.907262994907796,195.71729762200266
51,0.24553205295138888,0.9162666666666667,,,0.20000000000000015,3.514281382318586,199.23164320504293
52,0.2327865234375,0.9201333333333334,,,0.19371784818437449,3.5426318091340363,202.77434073807672
53,0.23056684027777777,0.9201555555555555,,,0.18744189609413747,3.453281763009727,206.2276783757843
54,0.22816796875,0.9205111111111111,,,0.18117833733629726,3.6923884279094636,209.9201208348386
55,0.2146021918402778,0.9267555555555556,0.513909130859375,0.8278,0.1749333532871393,3.8159603481180966,213.7361347740516
56,0.20213626302083335,0.9305111111111111,,,0.16871310699195394,3.5547582050785422,217.2909537628293
57,0.2002365451388889,0.9296666666666666,,,0.1625237370828552,3.4271843479946256,220.71819199295714
58,0.19183953993055555,0.9318666666666666,,,0.15637135172069166,3.417150625027716,224.13539767079055
59,0.18679518229166667,0.9355111111111111,,,0.15026202256702914,3.588399044238031,227.72385426284745
60,0.17654524739583333,0.9392,0.441584716796875,0.8594,0.1442017787921543,4.859080872964114,232.58299880614504
61,0.17728132595486112,0.9387555555555556,,,0.1381966011250107,3.5205501769669354,236.10361356381327
62,0.16206673177083333,0.9443333333333334,,,0.13225241595094184,3.5729363160207868,239.6766073978506
63,0.15649903428819445,0.9452222222222222,,,0.12637508946306458,3.529336061794311,243.2060157158412
64,0.14242406684027778,0.9511111111111111,,,0.12057042187304397,3.419446377083659,246.62551375012845
65,0.1404988715277778,0.9522888888888889,0.359840283203125,0.8846,0.11484414168698558,4.745867969933897,251.3714346899651
66,0.13208448350694443,0.9549333333333333,,,0.10920190005209075,3.3948923079296947,254.76641257992014
67,0.1258094184027778,0.9568888888888889,,,0.10364926517965702,3.4551216270774603,258.221586775966
68,0.11438690321180556,0.9600222222222222,,,0.09819171684992584,3.412241810001433,261.6338765961118
69,0.10465657552083334,0.9636888888888889,,,0.09283464100420072,3.497505260165781,265.1314359679818
70,0.09999988064236111,0.9658222222222222,0.36686591796875,0.89,0.08758332442957395,4.708930964116007,269.8404479040764
71,0.09385724826388889,0.9679333333333333,,,0.08244294954150548,3.3981325910426676,273.23866610601544
72,0.08393174370659723,0.9713333333333334,,,0.07741858926940476,3.4455945272929966,276.6843139529228
73,0.076773388671875,0.9740888888888889,,,0.07251520205026213,3.4840109487995505,280.16837904416025
74,0.06472651909722223,0.9784666666666667,,,0.06773762693526973,3.4401823547668755,283.6086136479862
75,0.05859612087673611,0.9798666666666667,0.292788232421875,0.9156,0.06309057881426232,4.721034445334226,288.32970224507153
76,0.05096861436631944,0.9826222222222222,,,0.05857864376269057,3.4408560837619007,291.77061642799526
77,0.04429958767361111,0.9847777777777778,,,0.054206274515717794,3.4547063247300684,295.22538063209504
78,0.04109795464409722,0.9857111111111111,,,0.04997778607390813,3.4449378298595548,298.67037476878613
79,0.03654773491753472,0.9885111111111111,,,0.04589735144484222,3.4338841047137976,302.1043107509613
80,0.029364317491319444,0.9907555555555555,0.270765966796875,0.9272,0.04196899752486196,4.9090154049918056,307.0133791058324
81,0.022036482747395832,0.9930222222222223,,,0.03819660112501057,3.5497334520332515,310.56317506497726
82,0.018871980794270833,0.9941333333333333,,,0.03458388514508769,3.425503011792898,313.98874591477215
83,0.015679471842447917,0.9953777777777778,,,0.031134414899597056,3.4376468807458878,317.4264406762086
84,0.013178255208333333,0.9964888888888889,,,0.027851594599211275,3.4996994831599295,320.9262242568657
85,0.011294002956814236,0.9968666666666667,0.259679150390625,0.931,0.024738663991227306,4.928320267703384,325.8545970241539
86,0.008060575358072917,0.9982222222222222,,,0.02179869516232646,3.4191051041707397,329.27376044820994
87,0.0069640909830729165,0.9984444444444445,,,0.019034589506796144,3.4819908449426293,332.75579974381253
88,0.00599517347547743,0.9988888888888889,,,0.01644907486320383,3.471595540177077,336.2274639029056
89,0.004909435017903646,0.9992222222222222,,,0.01404470282234974,3.4164517680183053,339.64399810601026
90,0.004398744032118055,0.9994,0.2317459716796875,0.9386,0.011823846209154918,4.855902316980064,344.49995026690885
91,0.003562848578559028,0.9996444444444444,,,0.009788696740969301,3.429511330090463,347.9295197557658
92,0.0032968248155381946,0.9995777777777778,,,0.007941262864611415,3.479235296137631,351.40880415495485
93,0.003502925279405382,0.9995777777777778,,,0.0062833677742738115,3.4675458827987313,354.8764011547901
94,0.0032819315592447916,0.9995777777777778,,,0.004816647612250539,3.423495963215828,358.29995373403654
95,0.0029449395073784723,0.9996666666666667,0.2211437744140625,0.9428,0.0035425498542622585,4.899723647162318,363.1997262239456
96,0.0028273339165581597,0.9997333333333334,,,0.0024623318809724698,3.4534553489647806,366.6532407947816
97,0.0029104081895616318,0.9997555555555555,,,0.0015770597371044482,3.404539035167545,370.05783112579957
98,0.002777547878689236,0.9998222222222222,,,0.0008876070793840014,3.53645603870973,373.5943426601589
99,0.0027828431871202257,0.9997555555555555,,,0.0003946543143456885,3.4297336186282337,377.0241282260977
100,0.0027096672905815972,0.9997555555555555,0.2205445556640625,0.9446,9.868792685368007e-05,5.159882294945419,382.18406167812645
